"seed","stage","variable","n_train","observed","missing_fraction","distinct","passes_screen"
202001,"inner","Q239R2",1248,1248,0,5,TRUE
202001,"inner","Q239R3",1248,1248,0,5,TRUE
202001,"inner","Q239R4",1248,1248,0,5,TRUE
202001,"inner","Q243R1",1248,1248,0,5,TRUE
202001,"inner","Q243R2",1248,1248,0,5,TRUE
202001,"inner","Q243R3",1248,1248,0,5,TRUE
202001,"inner","Q243R4",1248,1248,0,5,TRUE
202001,"inner","Q247",1248,1248,0,5,TRUE
202001,"inner","Q248",1248,1248,0,5,TRUE
202001,"inner","Q249",1248,1248,0,5,TRUE
202001,"inner","Q250R1",1248,469,0.624198717948718,5,TRUE
202001,"inner","Q250R2",1248,1248,0,5,TRUE
202001,"inner","Q250R3",1248,137,0.890224358974359,5,TRUE
202001,"inner","Q250R4",1248,0,1,0,FALSE
202001,"inner","Q250R5",1248,190,0.84775641025641,5,TRUE
202001,"inner","Q250R6",1248,0,1,0,FALSE
202001,"inner","Q250R7",1248,6,0.995192307692308,3,FALSE
202001,"inner","Q250R8",1248,133,0.893429487179487,5,TRUE
202001,"inner","Q251",1248,137,0.890224358974359,3,TRUE
202001,"inner","Q252",1248,137,0.890224358974359,2,TRUE
202001,"inner","Q253",1248,137,0.890224358974359,2,TRUE
202001,"inner","Q254",1248,289,0.768429487179487,2,TRUE
202001,"inner","Q255",1248,137,0.890224358974359,2,TRUE
202001,"inner","Q256",1248,1248,0,4,TRUE
202001,"inner","Q257AR1",1248,402,0.677884615384615,5,TRUE
202001,"inner","Q257AR2",1248,402,0.677884615384615,5,TRUE
202001,"inner","Q257AR3",1248,402,0.677884615384615,5,TRUE
202001,"inner","Q257AR4",1248,402,0.677884615384615,5,TRUE
202001,"inner","Q257BR1",1248,440,0.647435897435897,5,TRUE
202001,"inner","Q257BR2",1248,440,0.647435897435897,5,TRUE
202001,"inner","Q257BR3",1248,440,0.647435897435897,5,TRUE
202001,"inner","Q257BR4",1248,440,0.647435897435897,5,TRUE
202001,"inner","Q257CR1",1248,406,0.674679487179487,5,TRUE
202001,"inner","Q257CR2",1248,406,0.674679487179487,5,TRUE
202001,"inner","Q257CR3",1248,406,0.674679487179487,5,TRUE
202001,"inner","Q257CR4",1248,406,0.674679487179487,5,TRUE
202001,"inner","Q258",1248,137,0.890224358974359,20,TRUE
202001,"inner","Q260",1248,137,0.890224358974359,4,TRUE
202001,"inner","Q261",1248,1248,0,10,TRUE
202001,"inner","Q262",1248,190,0.84775641025641,7,TRUE
202001,"inner","Q263",1248,190,0.84775641025641,6,TRUE
202001,"inner","Q264",1248,190,0.84775641025641,7,TRUE
202001,"inner","Q265",1248,190,0.84775641025641,6,TRUE
202001,"inner","Q266",1248,190,0.84775641025641,4,TRUE
202001,"inner","Q267",1248,137,0.890224358974359,5,TRUE
202001,"inner","Q268",1248,1248,0,14,TRUE
202001,"inner","Q269",1248,137,0.890224358974359,5,TRUE
202001,"inner","Q270",1248,137,0.890224358974359,5,TRUE
202001,"inner","Q271",1248,1248,0,14,TRUE
202001,"inner","Q272",1248,1248,0,8,TRUE
202001,"inner","Q273R1",1248,1248,0,7,TRUE
202001,"inner","Q273R2",1248,1248,0,7,TRUE
202001,"inner","Q273R3",1248,1248,0,7,TRUE
202001,"inner","Q273R4",1248,1248,0,7,TRUE
202001,"inner","Q273R5",1248,1248,0,7,TRUE
202001,"inner","Q278",1248,1248,0,4,TRUE
202001,"inner","Q279",1248,1248,0,2,TRUE
202001,"inner","Q280",1248,1248,0,3,TRUE
202001,"inner","Q281R1",1248,1248,0,2,TRUE
202001,"inner","Q281R2",1248,1248,0,2,TRUE
202001,"inner","Q281R3",1248,1248,0,2,TRUE
202001,"inner","Q281R4",1248,1248,0,2,TRUE
202001,"inner","Q281R5",1248,1248,0,2,TRUE
202001,"inner","Q281R6",1248,1248,0,2,TRUE
202001,"inner","Q281R7",1248,1248,0,2,TRUE
202001,"inner","Q281R8",1248,1248,0,2,TRUE
202001,"inner","Q281R9",1248,1248,0,2,TRUE
202001,"inner","Q282",1248,608,0.512820512820513,3,TRUE
202001,"inner","Q283",1248,640,0.487179487179487,3,TRUE
202001,"inner","Q284",1248,85,0.931891025641026,3,FALSE
202001,"inner","Q285",1248,620,0.503205128205128,4,TRUE
202001,"inner","Q286",1248,628,0.496794871794872,5,TRUE
202001,"inner","Q287R1",1248,439,0.64823717948718,11,TRUE
202001,"inner","Q287R2",1248,439,0.64823717948718,5,TRUE
202001,"inner","Q287R3",1248,439,0.64823717948718,5,TRUE
202001,"inner","Q287R4",1248,439,0.64823717948718,5,TRUE
202001,"inner","Q287R5",1248,439,0.64823717948718,5,TRUE
202001,"inner","Q287R6",1248,439,0.64823717948718,30,TRUE
202001,"inner","Q287R7",1248,439,0.64823717948718,5,TRUE
202001,"inner","Q294",1248,439,0.64823717948718,7,TRUE
202001,"inner","Q295R1",1248,428,0.657051282051282,84,TRUE
202001,"inner","Q295R2",1248,428,0.657051282051282,44,TRUE
202001,"inner","Q295R3",1248,428,0.657051282051282,52,TRUE
202001,"inner","Q295R4",1248,427,0.657852564102564,46,TRUE
202001,"inner","Q295R5",1248,428,0.657051282051282,39,TRUE
202001,"inner","Q295R6",1248,197,0.842147435897436,28,TRUE
202001,"inner","Q301R1",1248,381,0.694711538461538,72,TRUE
202001,"inner","Q301R2",1248,381,0.694711538461538,34,TRUE
202001,"inner","Q301R3",1248,381,0.694711538461538,53,TRUE
202001,"inner","Q301R4",1248,381,0.694711538461538,35,TRUE
202001,"inner","Q301R5",1248,381,0.694711538461538,31,TRUE
202001,"inner","Q301R6",1248,381,0.694711538461538,36,TRUE
202001,"inner","Q301R7",1248,381,0.694711538461538,26,TRUE
202001,"inner","Q308R1",1248,1248,0,101,TRUE
202001,"inner","Q308R2",1248,1248,0,100,TRUE
202001,"inner","Q308R3",1248,1248,0,99,TRUE
202001,"inner","Q308R4",1248,1248,0,99,TRUE
202001,"inner","Q308R5",1248,1248,0,99,TRUE
202001,"inner","Q308R6",1248,1248,0,100,TRUE
202001,"inner","Q308R7",1248,1248,0,100,TRUE
202001,"inner","Q315",1248,1248,0,35,TRUE
202001,"inner","Q316R1",1248,1248,0,5,TRUE
202001,"inner","Q316R2",1248,1248,0,5,TRUE
202001,"inner","Q316R3",1248,1248,0,5,TRUE
202001,"inner","Q316R4",1248,1248,0,5,TRUE
202001,"inner","Q316R5",1248,1248,0,5,TRUE
202001,"inner","Q316R6",1248,1248,0,5,TRUE
202001,"inner","Q316R7",1248,1248,0,5,TRUE
202001,"inner","Q323_BLW",1248,1248,0,75,TRUE
202001,"inner","Q323_API",1248,0,1,0,FALSE
202001,"inner","Q323_NINH",1248,0,1,0,FALSE
202001,"inner","Q324",1248,1248,0,75,TRUE
202001,"inner","Q325_BLW",1248,1248,0,75,TRUE
202001,"inner","Q325_API",1248,0,1,0,FALSE
202001,"inner","Q325_NINH",1248,0,1,0,FALSE
202001,"inner","Q326R1",1248,1248,0,60,TRUE
202001,"inner","Q326R2",1248,0,1,0,FALSE
202001,"inner","Q326R3",1248,0,1,0,FALSE
202001,"inner","Q326R4",1248,1248,0,123,TRUE
202001,"inner","Q326R5",1248,1248,0,60,TRUE
202001,"inner","Q326R6",1248,0,1,0,FALSE
202001,"inner","Q326R7",1248,0,1,0,FALSE
202001,"inner","Q329R1",1248,110,0.911858974358974,3,FALSE
202001,"inner","Q329R2",1248,319,0.744391025641026,3,TRUE
202001,"inner","Q329R3",1248,530,0.575320512820513,3,TRUE
202001,"inner","Q329R4",1248,164,0.868589743589744,3,TRUE
202001,"inner","Q329R5",1248,609,0.512019230769231,3,TRUE
202001,"inner","Q329R6",1248,91,0.927083333333333,3,FALSE
202001,"inner","Q329R7",1248,441,0.646634615384615,3,TRUE
202001,"inner","Q329R8",1248,543,0.564903846153846,3,TRUE
202001,"inner","Q329R9",1248,434,0.65224358974359,3,TRUE
202001,"inner","Q329R10",1248,503,0.596955128205128,3,TRUE
202001,"inner","Q330",1248,1248,0,87,TRUE
202001,"inner","Q331",1248,1248,0,84,TRUE
202001,"inner","Q332",1248,1248,0,95,TRUE
202001,"inner","Q333",1248,1248,0,3,TRUE
202001,"inner","Q334",1248,290,0.767628205128205,3,TRUE
202001,"inner","Q335",1248,647,0.481570512820513,3,TRUE
202001,"inner","Q336R1C1",1248,15,0.987980769230769,7,FALSE
202001,"inner","Q336R2C1",1248,15,0.987980769230769,6,FALSE
202001,"inner","Q336R3C1",1248,15,0.987980769230769,7,FALSE
202001,"inner","Q339",1248,1248,0,3,TRUE
202001,"inner","Q340",1248,1248,0,1248,TRUE
202001,"inner","Q341R1",1248,1248,0,1219,TRUE
202001,"inner","Q341R2",1248,1248,0,1220,TRUE
202001,"inner","Q343R1",1248,1248,0,4,TRUE
202001,"inner","Q343R2",1248,1248,0,4,TRUE
202001,"inner","Q343R3",1248,1248,0,4,TRUE
202001,"inner","Q343R4",1248,1248,0,4,TRUE
202001,"inner","Q347",1248,1248,0,12,TRUE
202001,"inner","Q348",1248,1248,0,40,TRUE
202001,"inner","Q349",1248,1248,0,15,TRUE
202001,"inner","Q350",1248,1248,0,4,TRUE
202001,"inner","Q351",1248,1248,0,4,TRUE
202001,"inner","Q352",1248,1248,0,4,TRUE
202001,"inner","Q353",1248,6,0.995192307692308,3,FALSE
202001,"inner","Q354",1248,6,0.995192307692308,3,FALSE
202001,"inner","Q355R1",1248,6,0.995192307692308,2,FALSE
202001,"inner","Q355R2",1248,6,0.995192307692308,2,FALSE
202001,"inner","Q355R3",1248,6,0.995192307692308,2,FALSE
202001,"inner","Q355R4",1248,6,0.995192307692308,2,FALSE
202001,"inner","Q355R5",1248,6,0.995192307692308,2,FALSE
202001,"inner","Q355R6",1248,6,0.995192307692308,2,FALSE
202001,"inner","Q355R7",1248,6,0.995192307692308,2,FALSE
202001,"inner","Q355R8",1248,6,0.995192307692308,1,FALSE
202001,"inner","Q355R9",1248,6,0.995192307692308,2,FALSE
202001,"inner","Q356",1248,1248,0,2,TRUE
202001,"inner","Q357",1248,130,0.895833333333333,4,TRUE
202001,"inner","Q358",1248,1248,0,5,TRUE
202001,"inner","Q359R1",1248,1248,0,15,TRUE
202001,"inner","Q359R2",1248,1248,0,15,TRUE
202001,"inner","Q359R3",1248,1248,0,5,TRUE
202001,"inner","Q359R4",1248,1248,0,5,TRUE
202001,"inner","Q363",1248,1248,0,5,TRUE
202001,"inner","Q364",1248,655,0.475160256410256,4,TRUE
202001,"inner","Q365",1248,593,0.524839743589744,4,TRUE
202001,"inner","Q366R1",1248,1248,0,2,TRUE
202001,"inner","Q366R2",1248,1248,0,2,TRUE
202001,"inner","Q366R3",1248,1248,0,2,TRUE
202001,"inner","Q366R4",1248,1248,0,2,TRUE
202001,"inner","Q367",1248,1248,0,2,TRUE
202001,"inner","Q368",1248,1248,0,5,TRUE
202001,"inner","Q369",1248,421,0.662660256410256,2,TRUE
202001,"inner","Q370",1248,421,0.662660256410256,3,TRUE
202001,"inner","Q371",1248,1248,0,2,TRUE
202001,"inner","Q372",1248,1248,0,4,TRUE
202001,"inner","Q373",1248,6,0.995192307692308,4,FALSE
202001,"inner","Q374",1248,6,0.995192307692308,3,FALSE
202001,"inner","Q375",1248,6,0.995192307692308,3,FALSE
202001,"inner","Q376",1248,6,0.995192307692308,4,FALSE
202001,"inner","Q377",1248,469,0.624198717948718,5,TRUE
202001,"inner","Q378",1248,469,0.624198717948718,5,TRUE
202001,"inner","Q379",1248,469,0.624198717948718,5,TRUE
202001,"inner","Q380",1248,469,0.624198717948718,5,TRUE
202001,"inner","Q381_Q383R1",1248,1248,0,7,TRUE
202001,"inner","Q381_Q383R2",1248,1248,0,7,TRUE
202001,"inner","Q381_Q383R3",1248,1248,0,7,TRUE
202001,"inner","Q384R1",1248,1248,0,7,TRUE
202001,"inner","Q385",1248,1248,0,7,TRUE
202001,"inner","Q386_Q390R1",1248,469,0.624198717948718,5,TRUE
202001,"inner","Q386_Q390R2",1248,469,0.624198717948718,5,TRUE
202001,"inner","Q386_Q390R3",1248,469,0.624198717948718,5,TRUE
202001,"inner","Q386_Q390R4",1248,469,0.624198717948718,5,TRUE
202001,"inner","Q386_Q390R5",1248,469,0.624198717948718,5,TRUE
202001,"inner","Q391_Q393R1",1248,137,0.890224358974359,4,TRUE
202001,"inner","Q391_Q393R2",1248,137,0.890224358974359,4,TRUE
202001,"inner","Q391_Q393R3",1248,137,0.890224358974359,4,TRUE
202001,"inner","Q394",1248,137,0.890224358974359,6,TRUE
202001,"inner","Q395",1248,1248,0,12,TRUE
202001,"inner","Q396_Q398R1",1248,1248,0,5,TRUE
202001,"inner","Q396_Q398R2",1248,1248,0,5,TRUE
202001,"inner","Q396_Q398R3",1248,1248,0,5,TRUE
202001,"inner","Q399",1248,1248,0,3,TRUE
202001,"inner","Q400",1248,1248,0,3,TRUE
202001,"inner","Q401_Q404R1",1248,642,0.485576923076923,5,TRUE
202001,"inner","Q401_Q404R2",1248,642,0.485576923076923,5,TRUE
202001,"inner","Q401_Q404R3",1248,642,0.485576923076923,5,TRUE
202001,"inner","Q401_Q404R4",1248,642,0.485576923076923,5,TRUE
202001,"inner","Q405",1248,137,0.890224358974359,7,TRUE
202001,"inner","Q406",1248,1248,0,3,TRUE
202001,"inner","Q407R1",1248,563,0.548878205128205,2,TRUE
202001,"inner","Q407R2",1248,563,0.548878205128205,2,TRUE
202001,"inner","Q407R3",1248,563,0.548878205128205,2,TRUE
202001,"inner","Q407R4",1248,563,0.548878205128205,2,TRUE
202001,"inner","Q407R5",1248,563,0.548878205128205,2,TRUE
202001,"inner","Q408",1248,1248,0,5,TRUE
202001,"inner","Q409",1248,1248,0,5,TRUE
202001,"inner","Q410",1248,1248,0,5,TRUE
202001,"inner","Q411_Q416R1",1248,1248,0,5,TRUE
202001,"inner","Q411_Q416R2",1248,1248,0,5,TRUE
202001,"inner","Q411_Q416R3",1248,1248,0,5,TRUE
202001,"inner","Q411_Q416R4",1248,1248,0,5,TRUE
202001,"inner","Q411_Q416R5",1248,1248,0,5,TRUE
202001,"inner","Q411_Q416R6",1248,1248,0,5,TRUE
202001,"inner","Q417_Q424R1",1248,227,0.818108974358974,6,TRUE
202001,"inner","Q417_Q424R2",1248,242,0.806089743589744,6,TRUE
202001,"inner","Q417_Q424R3",1248,227,0.818108974358974,6,TRUE
202001,"inner","Q417_Q424R4",1248,242,0.806089743589744,6,TRUE
202001,"inner","Q417_Q424R5",1248,227,0.818108974358974,6,TRUE
202001,"inner","Q417_Q424R6",1248,242,0.806089743589744,6,TRUE
202001,"inner","Q417_Q424R7",1248,227,0.818108974358974,6,TRUE
202001,"inner","Q417_Q424R8",1248,242,0.806089743589744,6,TRUE
202001,"inner","Q425",1248,1248,0,6,TRUE
202001,"inner","Q428R1",1248,845,0.322916666666667,93,TRUE
202001,"inner","Q428R2",1248,845,0.322916666666667,48,TRUE
202001,"inner","Q428R3",1248,845,0.322916666666667,89,TRUE
202001,"inner","Q428R4",1248,845,0.322916666666667,40,TRUE
202001,"inner","Q428R6",1248,845,0.322916666666667,30,TRUE
202001,"inner","Q428R5",1248,845,0.322916666666667,39,TRUE
202001,"inner","Q429_Q440R1",1248,1248,0,4,TRUE
202001,"inner","Q429_Q440R2",1248,1248,0,4,TRUE
202001,"inner","Q429_Q440R3",1248,1248,0,4,TRUE
202001,"inner","Q429_Q440R4",1248,1248,0,4,TRUE
202001,"inner","Q429_Q440R5",1248,1248,0,4,TRUE
202001,"inner","Q429_Q440R6",1248,1248,0,4,TRUE
202001,"inner","Q429_Q440R7",1248,1248,0,4,TRUE
202001,"inner","Q429_Q440R8",1248,1248,0,4,TRUE
202001,"inner","Q429_Q440R9",1248,1248,0,4,TRUE
202001,"inner","Q429_Q440R10",1248,1248,0,4,TRUE
202001,"inner","Q429_Q440R11",1248,1248,0,4,TRUE
202001,"inner","Q429_Q440R12",1248,1248,0,4,TRUE
202001,"inner","Q441_Q452R1",1248,1248,0,3,TRUE
202001,"inner","Q441_Q452R2",1248,1248,0,3,TRUE
202001,"inner","Q441_Q452R3",1248,1248,0,3,TRUE
202001,"inner","Q441_Q452R4",1248,1248,0,3,TRUE
202001,"inner","Q441_Q452R5",1248,1248,0,3,TRUE
202001,"inner","Q441_Q452R6",1248,1248,0,3,TRUE
202001,"inner","Q441_Q452R7",1248,1248,0,3,TRUE
202001,"inner","Q441_Q452R8",1248,1248,0,3,TRUE
202001,"inner","Q441_Q452R9",1248,1248,0,3,TRUE
202001,"inner","Q441_Q452R10",1248,1248,0,3,TRUE
202001,"inner","Q441_Q452R11",1248,1248,0,3,TRUE
202001,"inner","Q441_Q452R12",1248,1248,0,3,TRUE
202001,"inner","Q453",1248,1248,0,6,TRUE
202001,"inner","Q454",1248,821,0.342147435897436,4,TRUE
202001,"inner","Q455",1248,821,0.342147435897436,3,TRUE
202001,"inner","Q456_Q461R1",1248,1248,0,5,TRUE
202001,"inner","Q456_Q461R2",1248,1248,0,5,TRUE
202001,"inner","Q456_Q461R3",1248,1248,0,5,TRUE
202001,"inner","Q456_Q461R4",1248,1248,0,5,TRUE
202001,"inner","Q456_Q461R5",1248,1248,0,5,TRUE
202001,"inner","Q456_Q461R6",1248,1248,0,5,TRUE
202001,"inner","Q462",1248,1248,0,3,TRUE
202001,"inner","Q463",1248,1248,0,4,TRUE
202001,"inner","Q464",1248,116,0.907051282051282,2,FALSE
202001,"inner","Q465R1",1248,116,0.907051282051282,2,FALSE
202001,"inner","Q465R2",1248,116,0.907051282051282,2,FALSE
202001,"inner","Q466",1248,1248,0,4,TRUE
202001,"inner","Q467_Q469R1",1248,1248,0,2,TRUE
202001,"inner","Q467_Q469R2",1248,1248,0,2,TRUE
202001,"inner","Q467_Q469R3",1248,1248,0,2,TRUE
202001,"inner","Q470",1248,1248,0,2,TRUE
202001,"inner","Q471R6",1248,164,0.868589743589744,2,TRUE
202001,"inner","Q471R7",1248,164,0.868589743589744,2,TRUE
202001,"inner","Q471R8",1248,164,0.868589743589744,2,TRUE
202001,"inner","Q471R9",1248,164,0.868589743589744,2,TRUE
202001,"inner","Q472_Q474R1",1248,1248,0,7,TRUE
202001,"inner","Q472_Q474R2",1248,1248,0,7,TRUE
202001,"inner","Q472_Q474R3",1248,1248,0,7,TRUE
202001,"inner","Q475R1",1248,1200,0.0384615384615385,7,TRUE
202001,"inner","Q475R2",1248,1203,0.0360576923076923,7,TRUE
202001,"inner","Q475R3",1248,1224,0.0192307692307692,7,TRUE
202001,"inner","Q475R4",1248,1234,0.0112179487179487,7,TRUE
202001,"inner","Q475R5",1248,1200,0.0384615384615385,7,TRUE
202001,"inner","Q475R6",1248,1217,0.0248397435897436,7,TRUE
202001,"inner","Q475R7",1248,1225,0.0184294871794872,7,TRUE
202001,"inner","Q476",1248,1248,0,4,TRUE
202001,"inner","Q477",1248,1248,0,3,TRUE
202001,"inner","Q478_Q483R1",1248,1248,0,7,TRUE
202001,"inner","Q478_Q483R2",1248,1248,0,7,TRUE
202001,"inner","Q478_Q483R3",1248,1248,0,7,TRUE
202001,"inner","Q478_Q483R4",1248,1248,0,7,TRUE
202001,"inner","Q478_Q483R5",1248,1248,0,7,TRUE
202001,"inner","Q478_Q483R6",1248,1248,0,7,TRUE
202001,"inner","Q484",1248,1248,0,3,TRUE
202001,"inner","Q485",1248,1248,0,4,TRUE
202001,"inner","Q486",1248,644,0.483974358974359,5,TRUE
202001,"inner","Q487_Q489R1",1248,373,0.701121794871795,6,TRUE
202001,"inner","Q487_Q489R2",1248,373,0.701121794871795,6,TRUE
202001,"inner","Q487_Q489R3",1248,373,0.701121794871795,6,TRUE
202001,"inner","Q490R1",1248,1248,0,2,TRUE
202001,"inner","Q490R2",1248,1248,0,2,TRUE
202001,"inner","Q490R3",1248,1248,0,2,TRUE
202001,"inner","Q490R4",1248,1248,0,2,TRUE
202001,"inner","Q490R5",1248,1248,0,2,TRUE
202001,"inner","Q490R6",1248,1248,0,2,TRUE
202001,"inner","Q490R7",1248,1248,0,2,TRUE
202001,"inner","Q490R8",1248,1248,0,2,TRUE
202001,"inner","Q491A",1248,295,0.763621794871795,3,TRUE
202001,"inner","Q491R1",1248,1248,0,2,TRUE
202001,"inner","Q491R2",1248,1248,0,2,TRUE
202001,"inner","Q491R3",1248,1248,0,2,TRUE
202001,"inner","Q491R4",1248,1248,0,2,TRUE
202001,"inner","Q491R5",1248,1248,0,2,TRUE
202001,"inner","Q491R6",1248,1248,0,2,TRUE
202001,"inner","Q491R7",1248,1248,0,2,TRUE
202001,"inner","Q492",1248,1248,0,4,TRUE
202001,"inner","Q493",1248,1248,0,4,TRUE
202001,"inner","Q494_Q503R1",1248,1248,0,3,TRUE
202001,"inner","Q494_Q503R2",1248,1248,0,3,TRUE
202001,"inner","Q494_Q503R3",1248,1248,0,3,TRUE
202001,"inner","Q494_Q503R4",1248,1248,0,3,TRUE
202001,"inner","Q494_Q503R5",1248,1248,0,3,TRUE
202001,"inner","Q494_Q503R6",1248,1248,0,3,TRUE
202001,"inner","Q494_Q503R7",1248,1248,0,3,TRUE
202001,"inner","Q494_Q503R8",1248,1248,0,3,TRUE
202001,"inner","Q494_Q503R9",1248,1248,0,3,TRUE
202001,"inner","Q494_Q503R10",1248,1248,0,3,TRUE
202001,"inner","Q504R1",1248,1248,0,10,TRUE
202001,"inner","Q504R2",1248,1248,0,10,TRUE
202001,"inner","Q504R3",1248,1248,0,10,TRUE
202001,"inner","Q504R4",1248,1248,0,10,TRUE
202001,"inner","Q504R5",1248,1248,0,10,TRUE
202001,"inner","Q504R6",1248,1248,0,10,TRUE
202001,"inner","Q504R7",1248,1248,0,10,TRUE
202001,"inner","Q504R8",1248,1248,0,10,TRUE
202001,"inner","Q504R11",1248,1248,0,10,TRUE
202001,"inner","Q504R12",1248,1248,0,10,TRUE
202001,"inner","Q505_Q508R1",1248,1248,0,4,TRUE
202001,"inner","Q505_Q508R2",1248,1248,0,4,TRUE
202001,"inner","Q505_Q508R3",1248,1248,0,4,TRUE
202001,"inner","Q505_Q508R4",1248,1248,0,4,TRUE
202001,"inner","Q509_Q511R1",1248,1248,0,4,TRUE
202001,"inner","Q509_Q511R2",1248,1248,0,4,TRUE
202001,"inner","Q509_Q511R3",1248,1248,0,4,TRUE
202001,"inner","Q512R1",1248,1248,0,3,TRUE
202001,"inner","Q512R2",1248,1248,0,3,TRUE
202001,"inner","Q512R3",1248,1248,0,3,TRUE
202001,"inner","Q513_Q516R1",1248,1248,0,5,TRUE
202001,"inner","Q513_Q516R2",1248,1248,0,5,TRUE
202001,"inner","Q513_Q516R3",1248,1248,0,5,TRUE
202001,"inner","Q517",1248,614,0.50801282051282,15,TRUE
202001,"inner","Q518",1248,634,0.491987179487179,15,TRUE
202001,"inner","Q519",1248,614,0.50801282051282,15,TRUE
202001,"inner","Q520",1248,634,0.491987179487179,14,TRUE
202001,"inner","Q521_Q528R1",1248,1248,0,5,TRUE
202001,"inner","Q521_Q528R2",1248,1248,0,5,TRUE
202001,"inner","Q521_Q528R3",1248,1248,0,5,TRUE
202001,"inner","Q521_Q528R4",1248,1248,0,5,TRUE
202001,"inner","Q521_Q528R5",1248,1248,0,5,TRUE
202001,"inner","Q521_Q528R6",1248,1248,0,5,TRUE
202001,"inner","Q521_Q528R7",1248,1248,0,5,TRUE
202001,"inner","Q521_Q528R8",1248,1248,0,5,TRUE
202001,"inner","Q529",1248,1248,0,4,TRUE
202001,"inner","Q530",1248,574,0.540064102564103,2,TRUE
202001,"inner","Q531",1248,162,0.870192307692308,2,TRUE
202001,"inner","Q532",1248,138,0.889423076923077,5,TRUE
202001,"inner","Q533",1248,115,0.907852564102564,5,FALSE
202001,"inner","Q534R1",1248,1248,0,2,TRUE
202001,"inner","Q534R2",1248,1248,0,2,TRUE
202001,"inner","Q534R3",1248,1248,0,2,TRUE
202001,"inner","Q534R4",1248,1248,0,2,TRUE
202001,"inner","Q534R5",1248,1248,0,2,TRUE
202001,"inner","Q535_Q538R1",1248,1248,0,5,TRUE
202001,"inner","Q535_Q538R2",1248,1248,0,5,TRUE
202001,"inner","Q535_Q538R3",1248,1248,0,5,TRUE
202001,"inner","Q535_Q538R4",1248,1248,0,5,TRUE
202001,"inner","Q539R1",1248,1248,0,95,TRUE
202001,"inner","Q539R2",1248,1248,0,62,TRUE
202001,"inner","Q539R3",1248,1248,0,91,TRUE
202001,"inner","Q539R4",1248,1248,0,48,TRUE
202001,"inner","Q539R6",1248,1248,0,32,TRUE
202001,"inner","Q539R5",1248,1248,0,33,TRUE
202001,"inner","Q540R1",1248,1248,0,93,TRUE
202001,"inner","Q541",1248,1248,0,2,TRUE
202001,"inner","Q542",1248,1248,0,2,TRUE
202001,"inner","Q543",1248,1248,0,2,TRUE
202001,"inner","Q544",1248,1248,0,2,TRUE
202001,"inner","Q545R7",1248,1248,0,7,TRUE
202001,"inner","Q546R7",1248,1248,0,7,TRUE
202001,"inner","Q547R7",1248,1248,0,7,TRUE
202001,"inner","Q548R7",1248,1248,0,7,TRUE
202001,"inner","Q549R7",1248,1248,0,7,TRUE
202001,"inner","Q550R1",1248,1248,0,2,TRUE
202001,"inner","Q550R2",1248,1248,0,2,TRUE
202001,"inner","Q550R3",1248,1248,0,2,TRUE
202001,"inner","Q550R4",1248,1248,0,2,TRUE
202001,"inner","Q550R5",1248,1248,0,2,TRUE
202001,"inner","Q550R6",1248,1248,0,2,TRUE
202001,"inner","Q551_Q559R1",1248,1248,0,5,TRUE
202001,"inner","Q551_Q559R2",1248,1248,0,5,TRUE
202001,"inner","Q551_Q559R3",1248,1248,0,5,TRUE
202001,"inner","Q551_Q559R4",1248,1248,0,5,TRUE
202001,"inner","Q551_Q559R5",1248,1248,0,5,TRUE
202001,"inner","Q551_Q559R6",1248,1248,0,5,TRUE
202001,"inner","Q551_Q559R7",1248,1248,0,5,TRUE
202001,"inner","Q551_Q559R8",1248,1248,0,5,TRUE
202001,"inner","Q551_Q559R9",1248,1248,0,5,TRUE
202001,"inner","Q560R1",1248,1248,0,8,TRUE
202001,"inner","Q560R2",1248,1248,0,8,TRUE
202001,"inner","Q560R3",1248,1248,0,8,TRUE
202001,"inner","Q560R4",1248,1248,0,8,TRUE
202001,"inner","Q560R5",1248,1248,0,8,TRUE
202001,"inner","Q560R6",1248,1248,0,8,TRUE
202001,"inner","Q560R7",1248,1248,0,8,TRUE
202001,"inner","Q560R8",1248,1248,0,8,TRUE
202001,"inner","Q561",1248,477,0.617788461538462,3,TRUE
202001,"inner","Q562",1248,1248,0,5,TRUE
202001,"inner","Q563_Q572R1",1248,1248,0,3,TRUE
202001,"inner","Q563_Q572R2",1248,1248,0,3,TRUE
202001,"inner","Q563_Q572R3",1248,1248,0,3,TRUE
202001,"inner","Q563_Q572R4",1248,1248,0,3,TRUE
202001,"inner","Q563_Q572R5",1248,1248,0,3,TRUE
202001,"inner","Q563_Q572R6",1248,1248,0,3,TRUE
202001,"inner","Q563_Q572R7",1248,1248,0,3,TRUE
202001,"inner","Q563_Q572R8",1248,1248,0,3,TRUE
202001,"inner","Q563_Q572R9",1248,1248,0,3,TRUE
202001,"inner","Q563_Q572R10",1248,1248,0,3,TRUE
202001,"inner","Q573",1248,1248,0,3,TRUE
202001,"inner","Q574",1248,1248,0,4,TRUE
202001,"inner","Q575_Q581R1",1248,1248,0,100,TRUE
202001,"inner","Q575_Q581R2",1248,1248,0,101,TRUE
202001,"inner","Q575_Q581R3",1248,1248,0,101,TRUE
